,"TIIE de Fondeo a Un Día Hábil Bancario, Mediana ponderada por volumen","TIIE a 28 días, Tasa de interés en por ciento anual","Tasas de interés interbancarias Por ciento anual, TIIE a 91 días", Tarjetas vigentes al cierre del trimestre (todas las marcas), (todas las marcas) B, (todas las marcas) C, (todas las marcas) D, (todas las marcas) E, (todas las marcas) F, (todas las marcas) G, (todas las marcas) H, (todas las marcas) I, (todas las marcas) J, (todas las marcas) K, (todas las marcas) L, (todas las marcas) M, (todas las marcas) N, (todas las marcas) O, (todas las marcas) P, (todas las marcas) Q, (todas las marcas) R, (todas las marcas) S, (todas las marcas) T, (todas las marcas) U, (todas las marcas) V, (todas las marcas) W, (todas las marcas) X, (todas las marcas) Y, Tarjetas vigentes al cierre del trimestre (mastercard), (mastercard) B, (mastercard) C, (mastercard) D, (mastercard) E, (mastercard) F, (mastercard) G, (mastercard) H, (mastercard) I, (mastercard) J, (mastercard) K, (mastercard) M, (mastercard) N, (mastercard) O, (mastercard) T, (mastercard) U, (mastercard) V, (mastercard) W, (mastercard) X, (mastercard) Y, Tarjetas vigentes al cierre del trimestre (visa), (visa) B, (visa) C, (visa) D, (visa) E, (visa) F, (visa) G, (visa) H, (visa) I, (visa) J, (visa) K, (visa) L, (visa) M, (visa) N, (visa) O, (visa) Q, (visa) R, (visa) S, (visa) T, (visa) U, Tarjetas vigentes al cierre del trimestre (otras marcas), (otras marcas) C, (otras marcas) E, (otras marcas) Q, (otras marcas) P, Tarjetas utilizadas durante el trimestre, Cuentas con tarjetas,TIIE a 28 días,TIIE a 91 días,TIIE a 182 días,Fondeo promedio ponderado bancario,Fondeo promedio ponderado gubernamental,Todos los clientes con y sin promociones,Clientes no totaleros con y sin promociones,Clientes no totaleros sin promociones,CCP,CCPO,CCP-Udis,CCP-Dólares,CPP,Banca de Desarrollo,Total corto plazo,Certificados bursátiles a corto plazo,Cetes 28 días - Plazo,Cetes 28 días - Precio Limpio,Cetes 28 días - Precio Sucio,Cetes 28 días - Tasa Rendimiento,Cetes 91 días - Plazo,Cetes 91 días - Precio Limpio,Cetes 91 días - Precio Sucio,Cetes 91 días - Tasa Rendimiento,Cetes 182 días - Plazo,Cetes 182 días - Precio Limpio,Cetes 182 días - Precio Sucio,Cetes 182 días - Tasa Rendimiento,Cetes 364 días - Plazo,Cetes 364 días - Precio Limpio,Cetes 364 días - Precio Sucio,Cetes 364 días - Tasa Rendimiento,Bonos 3 a 5 años - Plazo,Bonos 3 a 5 años - Precio Limpio,Bonos 3 a 5 años - Precio Sucio,Bonos 3 a 5 años - Cupón Vigente,Bonos 7 a 10 años - Plazo,Bonos 7 a 10 años - Precio Limpio,Bonos 7 a 10 años - Precio Sucio,Bonos 7 a 10 años - Cupón Vigente,Bonos 10 a 20 años - Plazo,Bonos 10 a 20 años - Precio Limpio,Bonos 10 a 20 años - Precio Sucio,Bonos 10 a 20 años - Cupón Vigente,Bonos 20 a 30 años - Plazo,Bonos 20 a 30 años - Precio Limpio,Bonos 20 a 30 años - Precio Sucio,Bonos 20 a 30 años - Cupón Vigente,Udibonos 30 años - Plazo,Udibonos 30 años - Precio Limpio,Udibonos 30 años - Precio Sucio,"Índice de precios al consumidor, por objeto del gasto, Nacional, Índice general","SSC e INPC, Subyacente","Índice de precios al consumidor, por objeto del gasto, Nacional, Índice general","SSC e INPC, Subyacente","SSC e INPC, Subyacente, Mercancías","SSC e INPC, Subyacente, Mercancías, Alimentos, Bebidas y Tabaco","SSC e INPC, Subyacente, Mercancías, Mercancías no Alimenticias","SSC e INPC, Subyacente, Servicios","SSC e INPC, Subyacente, Servicios, Vivienda","SSC e INPC, Subyacente, Servicios, Educación (colegiaturas)","SSC e INPC, Subyacente, Servicios, Otros Servicios","SSC e INPC, No Subyacente","SSC e INPC, No Subyacente, Agropecuarios","SSC e INPC, No Subyacente, Agropecuarios, Frutas y Verduras","SSC e INPC, No Subyacente, Agropecuarios, Pecuarios","SSC e INPC, No Subyacente, Energéticos y Tarifas Autorizadas por el Gobierno","SSC e INPC, No Subyacente, Energéticos y Tarifas Autorizadas por el Gobierno, Energéticos","SSC e INPC, No Subyacente, Energéticos y Tarifas Autorizadas por el Gobierno, Tarifas Autorizadas por el Gobierno",TIIE de Fondeo a Un Día Hábil Bancario,Tasa de fondeo bancario,Tasa de fondeo gubernamental,TIIE a 28 días,TIIE a 91 días,Tasa objetivo,"INPC, Variación mensual","INPC, Variación acumulada","INPC, variación anual","Inflación, Subyacente, Mensual","Inflación, Subyacente, Acumulada en el año","Inflación, Subyacente, Anual","Inflación, No subyacente, Mensual","Inflación, No subyacente, Acumulada en el año","Inflación, No subyacente, Anual"
2018-12,8.06,8.3328,8.445,27600360.666666668,19014.666666666668,6213826.333333333,6065476.0,3515910.6666666665,1351737.3333333333,90884.0,0.0,1928902.0,0.0,574798.3333333334,187585.0,359742.3333333333,31692.0,2112343.0,847669.6666666666,4175.666666666667,9969.0,60175.666666666664,667.0,4225468.666666667,0.0,0.0,323.3333333333333,0.0,11590957.0,3617.6666666666665,5374656.333333333,871865.6666666666,2515524.6666666665,281428.6666666667,1107.0,0.0,1392994.0,0.0,486614.6666666667,9791.666666666666,25404.666666666668,623754.6666666666,667.0,3207.0,0.0,0.0,323.3333333333333,0.0,14470704.666666666,15397.0,204570.33333333334,5193610.333333333,943956.3333333334,1070308.6666666667,89777.0,0.0,535908.0,0.0,88183.66666666667,187585.0,349950.6666666667,6287.333333333333,1488588.3333333333,4175.666666666667,9969.0,60175.666666666664,0.0,4222261.666666667,1538699.0,634599.6666666666,56429.666666666664,0.0,847669.6666666666,22476792.333333332,18028525.0,8.41,8.5,8.62,8.18,8.18,24.944499999999998,34.69845,46.345749999999995,7.05,7.06,4.41,4.08,5.55,8.01,8.31,8.31,24.0,9.946948,9.946948,8.000243,87.0,9.80544,9.80544,8.210502,171.0,9.616989,9.616989,8.384526,339.0,9.25727,9.25727,8.520221,1830.0,96.420958,100.24318,8.0,3104.0,90.854378,94.437711,7.5,7290.0,90.918006,94.979117,8.5,10566.0,84.820245,88.642467,8.0,10202.0,562.165747,573.967282,103.049,101.5458776376,103.049,101.5458776376,101.564609619,101.7826849813,101.3360273801,101.5256528514,100.8726097255,103.5100336772,101.6980721424,107.6934164944,108.6303049036,117.5196360638,101.4095560111,107.0206650706,109.7047196563,100.7472764167,8.06,8.06,8.07,8.3328,8.445,8.0,0.7,4.83,4.83,0.47,3.68,3.68,1.39,8.4,8.4
2019-01,8.3,8.5897,8.6375,27670136.0,18927.0,6144323.0,6110268.0,3526672.0,1373503.0,91720.0,0.0,1928063.0,0.0,575931.0,190828.0,362828.0,31644.0,2106807.0,859071.0,4178.0,9337.0,59115.0,623.0,4275972.0,0.0,0.0,326.0,0.0,11540681.0,3609.0,5310449.0,881806.0,2522767.0,282016.0,1107.0,0.0,1394929.0,0.0,487401.0,10042.0,25365.0,616875.0,623.0,3366.0,0.0,0.0,326.0,0.0,14585430.0,15318.0,205858.0,5228462.0,946967.0,1091487.0,90613.0,0.0,533134.0,0.0,88530.0,190828.0,352786.0,6279.0,1489932.0,4178.0,9337.0,59115.0,0.0,4272606.0,1544025.0,628016.0,56938.0,0.0,859071.0,22498167.0,17724145.0,8.59,8.62,8.64,8.28,8.26,24.8204,34.4833,46.2827,7.15,7.21,4.41,4.12,5.55,8.13,8.54,8.54,22.0,9.951234,9.951234,8.018996,85.0,9.808249,9.808249,8.279988,169.0,9.616729,9.616729,8.48974,309.0,9.31633,9.31633,8.549598,1800.0,98.073586,98.51803,8.0,3074.0,93.498172,93.914839,7.5,7260.0,97.062312,97.534534,8.5,10536.0,91.149049,91.593493,8.0,10172.0,611.736345,613.121011,103.105,101.7020736567,103.105,101.7020736567,101.8612450367,102.2503631449,101.453379208,101.5302174562,101.0876509791,103.7295161491,101.4680224464,107.4408017288,109.3598424714,118.9011742961,101.6094774591,106.062796217,107.8693267756,101.8404274287,8.3,8.32,8.31,8.5897,8.6375,8.25,0.09,0.09,4.37,0.2,0.2,3.6,-0.25,-0.25,6.81
2019-02,8.28,8.595,8.6,27969835.333333332,18956.333333333332,6107742.333333333,6176417.333333333,3531555.0,1394975.6666666667,92821.0,0.0,1928993.6666666667,0.0,576568.6666666666,194807.0,366422.3333333333,31594.333333333332,2116139.6666666665,871588.6666666666,4164.333333333333,9382.333333333334,57662.333333333336,623.6666666666666,4489087.0,0.0,0.0,333.6666666666667,0.0,11527873.333333334,3597.6666666666665,5271254.666666667,900848.0,2529205.3333333335,283130.3333333333,1107.0,0.0,1396263.3333333333,0.0,487904.6666666667,10711.0,25325.666666666668,615324.3333333334,623.6666666666666,2244.0,0.0,0.0,333.6666666666667,0.0,15091943.666666666,15358.666666666666,415709.0,5275569.333333333,944698.6666666666,1111845.3333333333,91714.0,0.0,532730.3333333334,0.0,88664.0,194807.0,355711.3333333333,6268.666666666667,1500815.3333333333,4164.333333333333,9382.333333333334,57662.333333333336,0.0,4486843.0,1350018.3333333333,420778.6666666666,57651.0,0.0,871588.6666666666,22638008.333333332,17203483.0,8.56,8.57,8.57,8.29,8.26,25.2217,34.8915,46.68545,7.24,7.26,4.42,4.41,5.69,8.16,8.62,8.62,27.0,9.940497,9.940497,7.981224,90.0,9.80008,9.80008,8.159933,181.0,9.599855,9.599855,8.290422,335.0,9.280611,9.280611,8.329998,1770.0,99.226712,100.337823,8.0,3772.0,100.104133,101.284689,8.5,7230.0,98.072354,99.25291,8.5,10506.0,92.209029,93.32014,8.0,10142.0,598.134489,601.605613,103.009,102.1280643923,103.009,102.1280643923,102.3103158798,102.7514671275,101.8479099538,101.9312887646,101.3556963483,104.5723012819,101.8963599695,105.7310333496,105.0089427453,109.0323763692,101.7407324198,106.2495449219,107.7514014405,102.7392848499,8.28,8.3,8.28,8.595,8.6,8.25,-0.03,0.06,3.94,0.43,0.63,3.54,-1.38,-1.62,5.25
2019-03,8.26,8.535,8.5423,28269534.666666668,18985.666666666668,6071161.666666667,6242566.666666667,3536438.0,1416448.3333333333,93922.0,0.0,1929924.3333333333,0.0,577206.3333333334,198786.0,370016.6666666667,31544.666666666668,2125472.3333333335,884106.3333333334,4150.666666666667,9427.666666666666,56209.666666666664,624.3333333333334,4702202.0,0.0,0.0,341.3333333333333,0.0,11515065.666666666,3586.3333333333335,5232060.333333333,919890.0,2535643.6666666665,284244.6666666667,1107.0,0.0,1397597.6666666667,0.0,488408.3333333333,11380.0,25286.333333333332,613773.6666666666,624.3333333333334,1122.0,0.0,0.0,341.3333333333333,0.0,15598457.333333334,15399.333333333334,625560.0,5322676.666666667,942430.3333333334,1132203.6666666667,92815.0,0.0,532326.6666666666,0.0,88798.0,198786.0,358636.6666666667,6258.333333333333,1511698.6666666667,4150.666666666667,9427.666666666666,56209.666666666664,0.0,4701080.0,1156011.6666666667,213541.3333333333,58364.0,0.0,884106.3333333334,22777849.666666668,16682821.0,8.52,8.52,8.52,8.28,8.27,25.623,35.2997,47.0882,7.27,7.28,4.42,4.19,5.73,8.16,8.48,8.48,27.0,9.939289,9.939289,8.144245,90.0,9.801279,9.801279,8.110003,181.0,9.606706,9.606706,8.142668,363.0,9.238448,9.238448,8.175163,1742.0,100.05419,101.787523,8.0,3744.0,101.75547,103.597137,8.5,7202.0,98.108115,99.949782,8.5,10478.0,92.312441,94.045774,8.0,10114.0,596.458868,601.875864,103.415,102.5033595079,103.415,102.5033595079,102.7163972369,103.2333805967,102.1745056057,102.2733441954,101.656113872,104.6068614441,102.3403502519,106.2340437546,103.1347009788,105.1555255788,101.4931976159,108.4595887016,110.8505724637,102.8711887918,8.26,8.28,8.28,8.535,8.5423,8.25,0.39,0.44,4.0,0.34,0.98,3.55,0.51,-1.12,5.47
2019-04,8.28,8.515,8.49,28569234.0,19015.0,6034581.0,6308716.0,3541321.0,1437921.0,95023.0,0.0,1930855.0,0.0,577844.0,202765.0,373611.0,31495.0,2134805.0,896624.0,4137.0,9473.0,54757.0,625.0,4915317.0,0.0,0.0,349.0,0.0,11502258.0,3575.0,5192866.0,938932.0,2542082.0,285359.0,1107.0,0.0,1398932.0,0.0,488912.0,12049.0,25247.0,612223.0,625.0,0.0,0.0,0.0,349.0,0.0,16104971.0,15440.0,835411.0,5369784.0,940162.0,1152562.0,93916.0,0.0,531923.0,0.0,88932.0,202765.0,361562.0,6248.0,1522582.0,4137.0,9473.0,54757.0,0.0,4915317.0,962005.0,6304.0,59077.0,0.0,896624.0,22917691.0,16162159.0,8.5,8.5,8.5,8.29,8.28,25.73485,35.5756,47.502849999999995,7.29,7.27,4.42,4.26,5.76,8.14,8.58,8.58,24.0,9.948335,9.948335,7.789997,87.0,9.808699,9.808699,8.070289,178.0,9.613299,9.613299,8.13552,332.0,9.302323,9.302323,8.132562,1984.0,100.609181,101.009181,8.0,3713.0,102.819937,105.393548,8.5,7171.0,100.838611,103.412222,8.5,10447.0,95.024,97.446222,8.0,10083.0,612.690881,620.274413,103.501,103.0557492759,103.501,103.0557492759,103.1038581643,103.6152858702,102.5677898585,103.0038064532,101.9944029908,104.6152127522,103.5753594513,104.876509879,103.3449498177,104.7006674762,102.2437087227,105.9762771529,107.1534627837,103.2248640412,8.28,8.3,8.29,8.515,8.49,8.25,0.05,0.5,4.41,0.46,1.44,3.87,-1.15,-2.26,6.08
2019-05,8.29,8.5,8.5025,28745044.666666668,19005.0,6020502.333333333,6398515.333333333,3544756.0,1457409.0,96653.66666666667,0.0,1931364.3333333333,0.0,577041.3333333334,204935.66666666666,379861.6666666667,31407.666666666668,2146187.0,908155.6666666666,4122.0,8876.666666666666,53694.666666666664,634.3333333333334,4961566.0,0.0,0.0,356.3333333333333,0.0,11499773.666666666,3556.0,5170302.0,957817.3333333334,2551918.0,283326.6666666667,1107.0,0.0,1399275.0,0.0,488314.0,13259.0,25178.666666666668,604729.3333333334,634.3333333333334,0.0,0.0,0.0,356.3333333333333,0.0,16271376.333333334,15449.0,844514.3333333334,5440698.0,932785.0,1174082.3333333333,95546.66666666667,0.0,532089.3333333334,0.0,88727.33333333333,204935.66666666666,366602.6666666667,6229.0,1541457.6666666667,4122.0,8876.666666666666,53694.666666666664,0.0,4961566.0,973894.6666666666,5686.0,60053.0,0.0,908155.6666666666,23070038.666666668,16282337.666666666,8.51,8.51,8.5,8.3,8.29,25.8467,35.8515,47.9175,7.27,7.3,4.11,4.25,5.78,8.14,8.54,8.54,28.0,9.936242,9.936242,8.250058,91.0,9.797759,9.797759,8.165891,175.0,9.61492,9.61492,8.23891,357.0,9.245441,9.245441,8.23,1953.0,100.07099,101.159879,8.0,3682.0,102.103803,105.409359,8.5,7140.0,100.086483,103.392039,8.5,10416.0,94.235289,97.3464,8.0,10052.0,629.654992,639.419298,103.25,103.1253191486,103.25,103.1253191486,103.306282499,104.0061396365,102.5727062269,102.9299343134,102.2635685869,104.6661962859,103.1663427795,103.6366903859,104.6451990867,104.5620495148,104.7127409713,102.9125105822,102.6658231398,103.48908835,8.29,8.3,8.29,8.5,8.5025,8.25,-0.29,0.21,4.28,0.16,1.6,3.77,-1.66,-3.88,5.78
2019-06,8.32,8.5078,8.5225,28920855.333333332,18995.0,6006423.666666667,6488314.666666667,3548191.0,1476897.0,98284.33333333333,0.0,1931873.6666666667,0.0,576238.6666666666,207106.33333333334,386112.3333333333,31320.333333333332,2157569.0,919687.3333333334,4107.0,8280.333333333334,52632.333333333336,643.6666666666666,5007815.0,0.0,0.0,363.6666666666667,0.0,11497289.333333334,3537.0,5147738.0,976702.6666666666,2561754.0,281294.3333333333,1107.0,0.0,1399618.0,0.0,487716.0,14469.0,25110.333333333332,597235.6666666666,643.6666666666666,0.0,0.0,0.0,363.6666666666667,0.0,16437781.666666666,15458.0,853617.6666666666,5511612.0,925408.0,1195602.6666666667,97177.33333333333,0.0,532255.6666666666,0.0,88522.66666666667,207106.33333333334,371643.3333333333,6210.0,1560333.3333333333,4107.0,8280.333333333334,52632.333333333336,0.0,5007815.0,985784.3333333334,5068.0,61029.0,0.0,919687.3333333334,23222386.333333332,16402516.333333334,8.51,8.52,8.49,8.28,8.27,25.79735,35.6725,47.663,7.34,7.35,4.11,4.22,5.81,8.15,8.52,8.52,24.0,9.946066,9.946066,8.13397,87.0,9.803943,9.803943,8.274939,171.0,9.620704,9.620704,8.299994,325.0,9.300939,9.300939,8.325444,1921.0,100.452031,102.252031,8.0,3650.0,102.93924,107.000351,8.5,7108.0,101.2317,105.292811,8.5,10384.0,95.350185,99.172407,8.0,10020.0,633.357798,645.338439,103.225,103.4694923635,103.225,103.4694923635,103.6717601151,104.4417644605,102.8646569408,103.2511053187,102.5103743643,104.7143827693,103.6116958453,102.4689125034,103.020821151,100.3215420713,105.2134289045,102.0726034822,101.4051526169,103.6326234264,8.32,8.32,8.32,8.5078,8.5225,8.25,0.06,0.27,3.95,0.3,1.91,3.85,-0.68,-4.53,4.19
2019-07,8.26,8.4887,8.475,29096666.0,18985.0,5992345.0,6578114.0,3551626.0,1496385.0,99915.0,0.0,1932383.0,0.0,575436.0,209277.0,392363.0,31233.0,2168951.0,931219.0,4092.0,7684.0,51570.0,653.0,5054064.0,0.0,0.0,371.0,0.0,11494805.0,3518.0,5125174.0,995588.0,2571590.0,279262.0,1107.0,0.0,1399961.0,0.0,487118.0,15679.0,25042.0,589742.0,653.0,0.0,0.0,0.0,371.0,0.0,16604187.0,15467.0,862721.0,5582526.0,918031.0,1217123.0,98808.0,0.0,532422.0,0.0,88318.0,209277.0,376684.0,6191.0,1579209.0,4092.0,7684.0,51570.0,0.0,5054064.0,997674.0,4450.0,62005.0,0.0,931219.0,23374734.0,16522695.0,8.48,8.45,8.39,8.28,8.28,25.748,35.4935,47.4085,7.37,7.37,4.11,4.3,6.46,8.15,8.54,8.54,24.0,9.945754,9.945754,8.18128,87.0,9.806316,9.806316,8.172804,171.0,9.629505,9.629505,8.099996,353.0,9.272468,9.272468,8.001742,1893.0,103.037619,105.459841,8.0,3622.0,107.114678,107.539678,8.5,7080.0,107.711792,108.136792,8.5,10356.0,102.448832,102.848832,8.0,9992.0,675.128194,676.379959,103.654,103.7553052863,103.654,103.7553052863,103.7545469116,104.7337702987,102.7281445167,103.7561240981,102.7353660313,104.8581774656,104.4446308797,103.3418557443,105.9323198227,104.4570212747,107.1306957371,101.4817213037,100.4765572975,103.8310716132,8.26,8.27,8.27,8.4887,8.475,8.25,0.38,0.65,3.78,0.26,2.18,3.82,0.74,-3.82,3.64
2019-08,8.3,8.4589,8.41,28929191.333333332,19080.333333333332,5959876.333333333,6624035.0,3582760.0,1507292.6666666667,101351.33333333333,0.0,1939766.6666666667,0.0,678686.0,187597.0,398785.0,31189.333333333332,2165012.3333333335,941740.0,3995.3333333333335,8188.666666666667,51569.333333333336,672.6666666666666,4727226.0,0.0,0.0,367.3333333333333,0.0,11561539.0,3496.6666666666665,5089912.333333333,998230.3333333334,2600156.3333333335,283094.6666666667,1107.0,0.0,1407071.6666666667,0.0,553477.6666666666,16633.333333333332,25004.666666666668,582314.3333333334,672.6666666666666,0.0,0.0,0.0,367.3333333333333,0.0,16359631.666666666,15583.666666666666,865717.3333333334,5625804.666666667,920569.6666666666,1224198.0,100244.33333333333,0.0,532695.0,0.0,125208.33333333334,187597.0,382151.6666666667,6184.666666666667,1582698.0,3995.3333333333335,8188.666666666667,51569.333333333336,0.0,4727226.0,1008020.6666666666,4246.666666666667,62034.0,0.0,941740.0,23151816.0,17380887.333333332,8.37,8.33,8.22,8.16,8.16,25.85575,35.536199999999994,47.208749999999995,7.32,7.34,4.11,4.27,6.58,8.08,8.53,8.53,28.0,9.938009,9.938009,8.019988,91.0,9.799519,9.799519,8.093373,182.0,9.607076,9.607076,8.089999,322.0,9.336903,9.336903,7.940006,1862.0,102.925113,106.036224,8.0,3591.0,106.992219,108.149163,8.5,7049.0,106.678794,107.835738,8.5,10325.0,101.34133,102.430219,8.0,9961.0,671.280214,674.696917,103.642,103.9514825532,103.642,103.9514825532,104.0635477498,104.9394189306,103.1454770732,103.8304865619,102.9899835559,105.9472644011,104.1440143173,102.6847154104,104.4444820579,102.8203631946,105.7637437967,101.4210798419,100.0970609969,104.5156833735,8.3,8.31,8.31,8.4589,8.41,8.25,-0.02,0.63,3.16,0.2,2.39,3.78,-0.7,-4.5,1.28
2019-09,8.2,8.26,8.2125,28761716.666666668,19175.666666666668,5927407.666666667,6669956.0,3613894.0,1518200.3333333333,102787.66666666667,0.0,1947150.3333333333,0.0,781936.0,165917.0,405207.0,31145.666666666668,2161073.6666666665,952261.0,3898.6666666666665,8693.333333333334,51568.666666666664,692.3333333333334,4400388.0,0.0,0.0,363.6666666666667,0.0,11628273.0,3475.3333333333335,5054650.666666667,1000872.6666666666,2628722.6666666665,286927.3333333333,1107.0,0.0,1414182.3333333333,0.0,619837.3333333334,17587.666666666668,24967.333333333332,574886.6666666666,692.3333333333334,0.0,0.0,0.0,363.6666666666667,0.0,16115076.333333334,15700.333333333334,868713.6666666666,5669083.333333333,923108.3333333334,1231273.0,101680.66666666667,0.0,532968.0,0.0,162098.6666666667,165917.0,387619.3333333333,6178.333333333333,1586187.0,3898.6666666666665,8693.333333333334,51568.666666666664,0.0,4400388.0,1018367.3333333334,4043.3333333333335,62063.0,0.0,952261.0,22928898.0,18239079.666666668,8.2,8.11,7.94,8.06,8.07,25.9635,35.5789,47.009,7.23,7.23,4.11,4.28,6.46,7.92,8.29,8.29,24.0,9.947597,9.947597,7.901858,87.0,9.814515,9.814515,7.820296,178.0,9.634049,9.634049,7.682394,346.0,9.335964,9.335964,7.400462,1830.0,104.749313,108.571535,8.0,3559.0,110.780815,112.693315,8.5,7017.0,111.349043,113.261543,8.5,10293.0,106.204637,108.004637,8.0,11385.0,691.155322,696.813446,103.877,104.2538036669,103.877,104.2538036669,104.4529222771,105.3161884554,103.5480639122,104.0388167277,103.1840879243,108.3945445051,103.8960234995,102.7117278571,104.3029922926,103.3301410218,105.0932333816,101.5690886655,100.2400445712,104.6754376144,8.2,8.23,8.23,8.26,8.2125,8.0,0.26,0.89,3.0,0.3,2.69,3.75,0.15,-4.35,0.71
2019-10,7.83,8.0275,7.93,28594242.0,19271.0,5894939.0,6715877.0,3645028.0,1529108.0,104224.0,0.0,1954534.0,0.0,885186.0,144237.0,411629.0,31102.0,2157135.0,962782.0,3802.0,9198.0,51568.0,712.0,4073550.0,0.0,0.0,360.0,0.0,11695007.0,3454.0,5019389.0,1003515.0,2657289.0,290760.0,1107.0,0.0,1421293.0,0.0,686197.0,18542.0,24930.0,567459.0,712.0,0.0,0.0,0.0,360.0,0.0,15870521.0,15817.0,871710.0,5712362.0,925647.0,1238348.0,103117.0,0.0,533241.0,0.0,198989.0,144237.0,393087.0,6172.0,1589676.0,3802.0,9198.0,51568.0,0.0,4073550.0,1028714.0,3840.0,62092.0,0.0,962782.0,22705980.0,19097272.0,8.0,7.89,7.64,7.78,7.78,25.5974,35.56555,47.073049999999995,7.08,7.07,4.11,4.28,6.25,7.7,8.27,8.27,23.0,9.951755,9.951755,7.588,86.0,9.821451,9.821451,7.61002,177.0,9.645461,9.645461,7.476017,317.0,9.404801,9.404801,7.187135,1801.0,105.355788,105.77801,8.0,3530.0,111.170776,113.767998,8.5,6988.0,112.565471,115.162693,8.5,10264.0,107.696,110.140444,8.0,11356.0,702.313659,710.00405,104.42,104.5109301737,104.42,104.5109301737,104.7697561507,105.7111084548,103.7830494685,104.2314776174,103.3906190065,108.4020905806,104.114978857,104.1382728974,104.3020494835,103.6209314426,104.8553174686,104.0206698505,103.5705202771,105.0727957055,7.83,7.84,7.85,8.0275,7.93,7.75,0.54,1.44,3.02,0.25,2.94,3.68,1.46,-2.95,1.01
2019-11,7.79,7.9625,7.7765,28951166.333333332,19154.0,5866710.333333333,6759482.0,3669083.3333333335,1531992.6666666667,106208.33333333333,0.0,1947798.3333333333,0.0,877341.3333333334,148769.66666666666,415493.3333333333,31062.666666666668,2094413.3333333333,967393.0,3642.3333333333335,8657.333333333334,51151.333333333336,729.0,4451718.333333333,0.0,0.0,365.6666666666667,0.0,11633971.0,3399.3333333333335,4990951.666666667,988500.3333333334,2682465.3333333335,299869.3333333333,1107.3333333333333,0.0,1414895.6666666667,0.0,664766.0,18568.333333333332,24895.666666666668,543457.0,729.0,0.3333333333333333,0.0,0.0,365.6666666666667,0.0,16283777.0,15754.666666666666,872042.6666666666,5770981.666666667,924308.6666666666,1232123.3333333333,105101.0,0.0,532902.6666666666,0.0,212575.33333333334,148769.66666666666,396925.0,6167.0,1550956.3333333333,3642.3333333333335,8657.333333333334,51151.333333333336,0.0,4451718.0,1033418.3333333334,3716.0,62309.333333333336,0.0,967393.0,22977140.0,18132969.0,7.87,7.7,7.54,7.77,7.76,25.2313,35.5522,47.1371,6.92,6.95,4.11,4.26,6.11,7.64,8.1,8.1,27.0,9.942752,9.942752,7.677016,90.0,9.815006,9.815006,7.539231,174.0,9.655135,9.655135,7.389993,342.0,9.370622,9.370622,7.070002,1770.0,105.740636,106.851747,8.0,3499.0,112.115566,115.444733,8.5,6957.0,114.814066,118.143233,8.5,10233.0,110.087637,113.22097,8.0,11325.0,719.223625,729.121067,105.299,104.7982921307,105.299,104.7982921307,104.9754495523,105.9056557725,104.0004259727,104.6070165297,103.5665048044,108.4020905806,104.7490384831,106.847136758,106.1488309753,106.3774928364,105.9630903554,107.3485691644,108.0069066224,105.80984981,7.79,7.8,7.82,7.9625,7.7765,7.75,0.81,2.26,2.97,0.22,3.17,3.65,2.62,-0.41,0.98
2019-12,7.59,7.7804,7.621,29308090.666666668,19037.0,5838481.666666667,6803087.0,3693138.6666666665,1534877.3333333333,108192.66666666667,0.0,1941062.6666666667,0.0,869496.6666666666,153302.33333333334,419357.6666666667,31023.333333333332,2031691.6666666667,972004.0,3482.6666666666665,8116.666666666667,50734.666666666664,746.0,4829886.666666667,0.0,0.0,371.3333333333333,0.0,11572935.0,3344.6666666666665,4962514.333333333,973485.6666666666,2707641.6666666665,308978.6666666667,1107.6666666666667,0.0,1408498.3333333333,0.0,643335.0,18594.666666666668,24861.333333333332,519455.0,746.0,0.6666666666666666,0.0,0.0,371.3333333333333,0.0,16697033.0,15692.333333333334,872375.3333333334,5829601.333333333,922970.3333333334,1225898.6666666667,107085.0,0.0,532564.3333333334,0.0,226161.66666666666,153302.33333333334,400763.0,6162.0,1512236.6666666667,3482.6666666666665,8116.666666666667,50734.666666666664,0.0,4829886.0,1038122.6666666666,3592.0,62526.666666666664,0.0,972004.0,23248300.0,17168666.0,7.7,7.56,7.43,7.48,7.46,25.01065,35.294,47.03145,6.77,6.78,4.33,4.19,5.95,7.5,7.83,7.83,24.0,9.950367,9.950367,7.482086,87.0,9.823073,9.823073,7.452981,171.0,9.663096,9.663096,7.340003,311.0,9.413853,9.413853,7.207443,1739.0,104.104388,105.904388,8.0,3468.0,109.352191,113.413302,8.5,6926.0,111.690676,115.751787,8.5,10202.0,107.069592,110.891814,8.0,11294.0,706.831323,718.989529,105.763,105.1910068291,105.763,105.1910068291,105.1693141372,106.2740244692,104.0113788333,105.2144282734,103.8279502196,108.4020905806,105.7953441774,107.5294051723,106.9288398723,107.7038531134,106.299301395,107.9606530741,108.8540581254,105.8725147994,7.59,7.62,7.59,7.7804,7.621,7.5,0.56,2.83,2.83,0.41,3.59,3.59,1.0,0.59,0.59
